number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
9.993062410999964e+36,1.8896523396912038e+31,1.5090363540060229e+34
1.2786684517293113e+37,2.4374441501222216e+31,1.9314963886797244e+34
1.6819683819425237e+37,3.144035471591513e+31,2.541574889652171e+34
2.2843086113976777e+37,4.0554607358408275e+31,3.4530303818416737e+34
3.0686748119959954e+37,5.231099308056279e+31,4.640271671999744e+34
3.8055659740331958e+37,6.747544053110741e+31,5.755967923638782e+34
4.422943793346276e+37,8.703591361485183e+31,6.690994404265356e+34
4.967224975954419e+37,1.1226677735108114e+32,7.515589996282712e+34
5.475672841159582e+37,1.448118227674524e+32,8.286191945894766e+34
5.970510371167721e+37,1.8679135990207924e+32,9.03650109206801e+34
6.465785952699187e+37,2.4094035602395268e+32,9.78787084010711e+34
6.971300521038424e+37,3.107866187782001e+32,1.0555255644250608e+35
7.49456913081856e+37,4.0088063288984975e+32,1.1350188053938049e+35
8.041842368686385e+37,5.170920242896776e+32,1.2182335945358728e+35
8.618675019514964e+37,6.669919663030115e+32,1.3060378190097832e+35
9.230265249624028e+37,8.603464416684597e+32,1.3992537654373327e+35
9.88167111878103e+37,1.109752496412079e+33,1.4986934547318297e+35
1.0577958459590694e+38,1.4314589375234815e+33,1.6051843697674274e+35
1.13243089865e+38,1.8464249428955387e+33,1.719590177803565e+35
1.212610483744935e+38,2.381685551976141e+33,1.842829203507133e+35
1.2988999069929999e+38,3.0721129988617715e+33,1.9758924874957585e+35
1.3918977952596719e+38,3.962688638701478e+33,2.1198628250703954e+35
1.4922418790571933e+38,5.1114334834401446e+33,2.2759360126641748e+35
1.6006145783607773e+38,6.593188271333595e+33,2.4454455375967457e+35
1.717748566582848e+38,8.504489341802703e+33,2.6298920861574907e+35
1.8444324416258694e+38,1.0969857978923817e+34,2.830979502762237e+35
1.9815166041852998e+38,1.4149912974345904e+34,3.05065921262307e+35
2.1299194257657865e+38,1.8251834943190536e+34,3.2911856407544367e+35
2.2906337780467657e+38,2.3542864143224203e+34,3.555185851093093e+35
2.4647339890730933e+38,3.036771118035448e+34,3.845747534418823e+35
2.6533832886662144e+38,3.9171014908092288e+34,4.166530650547052e+35
2.8578418046112386e+38,5.0526310653357e+34,4.521909555543133e+35
3.0794751719392183e+38,6.51733960488242e+34,4.9171544180573205e+35
3.3197638196337876e+38,8.406652885618282e+34,5.358663279542004e+35
3.58031300210384e+38,1.0843659686896175e+35,5.854259408238501e+35
3.862863646614704e+38,1.3987131026472415e+35,6.413572852367297e+35
4.169304092540116e+38,1.804186409392068e+35,7.048530592972632e+35
4.501682803542895e+38,2.327202478960431e+35,7.773986791037021e+35
4.8622221399470234e+38,3.0018358135756044e+35,8.608533782200407e+35
5.253333285154118e+38,3.8720387818125574e+35,9.575546294488475e+35
5.677632427526747e+38,4.994505115855201e+35,1.0704526624885369e+36
6.1379583071858304e+38,6.442363508721423e+35,1.2032838206842105e+36
6.6373912462739156e+38,8.30994194935342e+35,1.3607940422833076e+36
7.179273790905104e+38,1.0718913192051264e+36,1.5490270325206918e+36
7.767233103720645e+38,1.3826221737646478e+36,1.7756959271015312e+36
8.40520525763657e+38,1.7834308769319202e+36,2.0506627119937355e+36
9.097461593948184e+38,2.3004301197729217e+36,2.3865567159428617e+36
9.84863732173805e+38,2.9673024081888606e+36,2.79957259157633e+36
1.066376255048152e+39,3.827494478516346e+36,3.3104999427438933e+36
1.1548295964000266e+39,4.9370478528390237e+36,3.9460519067285386e+36
1.2508161361462723e+39,6.368249944718586e+36,4.740579549397195e+36
1.3549787310470346e+39,8.214343584919522e+36,5.738284155825898e+36
1.4680150177823783e+39,1.0595601792776062e+37,6.996072044496049e+36
1.5906820826406214e+39,1.3667163564620102e+37,8.587238524626152e+36
1.7238015290910464e+39,1.7629141180959731e+37,1.0606221793036895e+37
1.868264977192933e+39,2.2739657523579136e+37,1.3174737464883705e+37
2.0250400316682916e+39,2.9331662783900603e+37,1.6449694611119082e+37
2.1951767586146153e+39,3.783462617131933e+37,2.063341051802975e+37
2.379814714221285e+39,4.880251583654414e+37,2.598679147841115e+37
2.5801905725651367e+39,6.29498899022194e+37,3.284634056027363e+37
2.7976464035573643e+39,8.119844993184042e+37,4.1646103104190314e+37
3.033638656467687e+39,1.0473708979594487e+38,5.294598296494744e+37
3.2897479091804e+39,1.3509935211980418e+38,6.746827825032034e+37
3.5676894484536184e+39,1.7426333860096614e+38,8.614482162488909e+37
3.869324752024757e+39,2.24780583354873e+38,1.1017780210687638e+38
4.196673949430183e+39,2.8994228538829168e+38,1.41118237793054e+38
4.55192934497305e+39,3.739937302478771e+38,1.809672202851874e+38
4.9374700933695063e+39,4.824108704165393e+38,2.3230653680839e+38
5.3558781263323066e+39,6.222570836730231e+38,2.984671919216819e+38
5.809955436711685e+39,8.026433522257141e+38,3.8374682219815104e+38
