number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
2.3229344844514854e+39,2.2739657523579136e+37,1.4277782320839186e+37
2.524133878404662e+39,2.9331662783900603e+37,1.7753534770192388e+37
2.743112446044798e+39,3.783462617131933e+37,2.2186547954201386e+37
2.981445177058489e+39,4.880251583654414e+37,2.7851209296124416e+37
3.240846547070453e+39,6.29498899022194e+37,3.510143812705561e+37
3.523182869221403e+39,8.119844993184042e+37,4.439379261500896e+37
3.8304857394972023e+39,1.0473708979594487e+38,5.631728989457822e+37
4.1649666726825213e+39,1.3509935211980418e+38,7.163188875073449e+37
4.529033034390251e+39,1.7426333860096614e+38,9.131814997152415e+37
4.9253053839612954e+39,2.24780583354873e+38,1.166413193842734e+38
5.3566363531787147e+39,2.8994228538829168e+38,1.492340202338988e+38
5.826131196818576e+39,3.739937302478771e+38,1.9120295636484837e+38
6.337170163095097e+39,4.824108704165393e+38,2.4526659484864266e+38
6.893432845167336e+39,6.222570836730231e+38,3.1493281845093486e+38
7.498924689155066e+39,8.026433522257141e+38,4.04728146482198e+38
8.158005849632902e+39,1.0353218432956701e+39,5.204934871708935e+38
8.875422600497266e+39,1.3354515629299029e+39,6.697657250996563e+38
9.656341527500542e+39,1.722585965398784e+39,8.622700464077969e+38
1.0506386748788249e+40,2.2219468609395467e+39,1.1105551273933468e+39
1.1431680431593518e+40,2.866067616948268e+39,1.4308126296774283e+39
1.2438886896979284e+40,3.696912707195032e+39,1.843934464561741e+39
1.3535260630381959e+40,4.768611697714533e+39,2.3768767940608675e+39
1.4728698543829076e+40,6.150985788580454e+39,3.0644197368812545e+39
1.6027796866358276e+40,7.934096665797525e+39,3.951437547944284e+39
1.744191307247602e+40,1.0234114021054527e+40,5.095827321372121e+39
1.8981233294823163e+40,1.3200884008314114e+40,6.572287198237699e+39
2.0656845706696743e+40,1.7027691722259118e+40,8.477190439603062e+39
2.248082040309806e+40,2.1963853724165514e+40,1.0934873161470287e+40
2.446629635579421e+40,2.833096101839318e+40,1.4105745676506388e+40
2.6627576068840643e+40,3.654383070957292e+40,1.8196756252686358e+40
2.8980228616481107e+40,4.713753134116748e+40,2.3474889427110277e+40
3.154120180574945e+40,6.080224261649427e+40,3.028457879562896e+40
3.4328944271807657e+40,7.842822061337778e+40,3.907016932337564e+40
3.736353838563585e+40,1.0116379797661987e+41,5.040489331226835e+40
4.066684493157472e+40,1.304901978014407e+41,6.50282486625789e+40
4.426266059700379e+40,1.6831803533309549e+41,8.389421563707749e+40
4.817688940876595e+40,2.171117945694492e+41,1.0823345465735863e+41
5.243772935139663e+40,2.8005038941836483e+41,1.3963353875492848e+41
5.707587551160784e+40,3.612342699709438e+41,1.8014244952938225e+41
6.212474121253135e+40,4.659525668664668e+41,2.3240208140657837e+41
6.762069873082317e+40,6.010276782070437e+41,2.9982045441426568e+41
7.360334133081671e+40,7.752597488629496e+41,3.867938580085601e+41
8.01157685034888e+40,1e+42,4.9899340203436914e+41
