number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
2.135774346705031e+34,3.6698106451347165e+28,3.192670121908732e+31
2.3287820204277385e+34,4.089348551693922e+28,3.481538355655985e+31
2.5392315939341577e+34,4.556108831630607e+28,3.7965521841423076e+31
2.768699273300437e+34,5.075418258617114e+28,4.1400770379833095e+31
3.018903704682377e+34,5.652414162541608e+28,4.514696520916705e+31
3.291718846475107e+34,6.293256519625148e+28,4.923225411483067e+31
3.589188004716242e+34,7.005670692939914e+28,5.368733121711051e+31
3.913539136853612e+34,7.797299101529818e+28,5.854569971983896e+31
4.267201538498333e+34,8.675362063642885e+28,6.384387460971141e+31
4.652824038142144e+34,9.650528842410434e+28,6.962165514249551e+31
5.073294836112139e+34,1.073287423061588e+29,7.59225069969517e+31
5.531763136350911e+34,1.1933551458227369e+29,8.279380311797822e+31
6.031662733037832e+34,1.3263936348449553e+29,9.028719026073126e+31
6.576737728708412e+34,1.4739635732520263e+29,9.84590249285677e+31
7.1710705764929545e+34,1.637545205564839e+29,1.0737073501467142e+32
7.819112656502737e+34,1.818862399179992e+29,1.1708936818573078e+32
8.525717615371922e+34,2.019350619293179e+29,1.2768799714201788e+32
9.296177718658718e+34,2.2415477800770595e+29,1.3924630806065303e+32
1.0136263488374623e+35,2.4874200593011064e+29,1.5185125112571288e+32
1.1052266922515408e+35,2.7593377449914826e+29,1.6559763047741968e+32
1.2051048620295458e+35,3.0602062296509283e+29,1.805889340477286e+32
1.3140089166039825e+35,3.3924303698942676e+29,1.969376990678928e+32
1.4327545156584395e+35,3.7597243686051484e+29,2.147671234255083e+32
1.5622310291813032e+35,4.165085817213259e+29,2.3421136710005754e+32
1.7034081985882162e+35,4.61276699420119e+29,2.5541652364922193e+32
1.8573433998031345e+35,5.1066675465692145e+29,2.7854239967700976e+32
2.025189562696361e+35,5.6517458741575606e+29,3.0376275319269225e+32
2.2082038061938345e+35,6.252127381329556e+29,3.312674443265665e+32
2.4077568537321297e+35,6.913534868072916e+29,3.61263378344893e+32
2.6253432995781918e+35,7.642411280002263e+29,3.939764677209353e+32
2.8625928029055508e+35,8.444038191521502e+29,4.296526187883365e+32
3.1212822934673885e+35,9.325903914098602e+29,4.685604714428553e+32
3.4033492802833976e+35,1.0191708461949834e+30,5.1099139486365304e+32
3.710906363018631e+35,1.0271979603742856e+30,5.5725741472754066e+32
4.046257054740342e+35,1.0669722141787585e+30,6.077136711219444e+32
4.4119130345606604e+35,1.1066064884451084e+30,6.627337658628635e+32
4.8106129593823744e+35,1.1482759256191275e+30,7.227296847772156e+32
5.245342975642343e+35,1.1925195928239142e+30,7.88151462963534e+32
5.7193590846794904e+35,1.2391382196286515e+30,8.594894872591746e+32
6.23621152923752e+35,1.290125775579215e+30,9.37278745132867e+32
6.799771383750133e+35,1.3454575805204716e+30,1.0221027237862683e+33
7.414259547562274e+35,1.405316027534349e+30,1.1145977333676192e+33
8.084278358238158e+35,1.4717871228622204e+30,1.2154567092852469e+33
8.814846061730606e+35,1.5439413818479586e+30,1.3254368241375992e+33
9.611434397583185e+35,1.622930701400387e+30,1.44536269271057e+33
1.0480009580667426e+36,1.7100697175809667e+30,1.576133183944486e+33
1.1427076986396341e+36,1.8067417990803397e+30,1.7187310151966966e+33
1.2459729874093587e+36,1.9118240481675034e+30,1.8742234933430772e+33
1.358570251344201e+36,2.0281968364201143e+30,2.0437783742329842e+33
1.4813428111913358e+36,2.1559539502899918e+30,2.2286661519730795e+33
1.6152101977038595e+36,2.2962222298690387e+30,2.4302749783489234e+33
1.7611750386586008e+36,2.4501901921139367e+30,2.650115310017331e+33
1.9203305682464566e+36,2.6194506109810016e+30,2.889837264715881e+33
2.093868815078411e+36,2.805384880311369e+30,3.151240811954701e+33
2.2830895301330154e+36,3.009438600171782e+30,3.4362823179320174e+33
2.4894099215130607e+36,3.2327678142337437e+30,3.7471043966583296e+33
2.714375268921937e+36,3.4768801178399737e+30,4.086033917431494e+33
2.95967049735902e+36,3.743400610070158e+30,4.4556185517858275e+33
3.2271327967176914e+36,4.034021742979229e+30,4.8586246363916583e+33
3.5187653818031234e+36,4.3507419265604514e+30,5.298078550447368e+33
3.836752495828335e+36,4.694433124137353e+30,5.777277071755525e+33
4.1834757697603676e+36,5.06806514433273e+30,6.299811072338785e+33
4.5615320600433024e+36,5.474706322571787e+30,6.869601915067228e+33
4.9737528982974755e+36,5.914363385668187e+30,7.490922445052776e+33
5.423225698667499e+36,6.391028861969617e+30,8.16843166537411e+33
5.913316881655935e+36,6.90629801068114e+30,8.907214794275247e+33
6.447697087633403e+36,7.466827226554052e+30,9.712806914475132e+33
7.030368668867011e+36,8.074153156141186e+30,1.0591253131029387e+34
7.665695665974366e+36,8.735432866669482e+30,1.15491417531926e+34
8.358436493318093e+36,9.458355162746638e+30,1.2593655633475402e+34
9.113779578144982e+36,1.0252843003041473e+31,1.3732630705073654e+34
9.937382220396504e+36,1.113169137850044e+31,1.4974609385698324e+34
1.0835412964239412e+37,1.2114539955775529e+31,1.6328905699037178e+34
1.1814597798666842e+37,1.3225840437858028e+31,1.7805689039205083e+34
1.288227053319896e+37,1.4497192492128836e+31,1.9416031112330089e+34
1.404642772598254e+37,1.5976354613323976e+31,2.117201192790635e+34
1.5315788575684912e+37,1.7721615748005106e+31,2.3086850658914735e+34
1.669986022575517e+37,1.9814944808940136e+31,2.5174886437211234e+34
1.8209008970162544e+37,2.23645351039493e+31,2.745182830894742e+34
1.985453789392219e+37,2.5512188621772717e+31,2.9934777973009556e+34
2.164877152991337e+37,2.9449030419153036e+31,3.2642452953218866e+34
2.360514816604498e+37,3.124570314678398e+31,3.5599102007990746e+34
2.5738320494122097e+37,3.231415726653015e+31,3.882517420333484e+34
2.8064265354244573e+37,3.314760382952371e+31,4.234448685164611e+34
3.0600403396690867e+37,3.5464526116785157e+31,4.618158025907449e+34
3.336572955752026e+37,4.477123331231992e+31,5.035866029428032e+34
3.638095532511741e+37,5.607163780827933e+31,5.491391747042788e+34
3.966866386321441e+37,6.976365051090608e+31,5.98816592680492e+34
4.325347915221669e+37,9.303357632674513e+31,6.530086664677461e+34
4.7162250415652e+37,1.2242382686558408e+32,7.1211456380487515e+34
5.1424253213043e+37,1.6173482683022152e+32,7.765909471189049e+34
5.607140870533044e+37,2.1775398706094057e+32,8.469441907186093e+34
6.113852273508128e+37,2.8959633724346217e+32,9.23700122754748e+34
6.666354651212293e+37,3.898442457750835e+32,1.0074835553781684e+35
7.268786085706311e+37,5.2092603927802564e+32,1.0989326152257173e+35
7.925658613159661e+37,6.934436180041049e+32,1.1987748268352308e+35
8.64189201768868e+37,9.263148423212715e+32,1.307843254086242e+35
9.422850679108206e+37,1.2298664054844753e+33,1.4269953613695201e+35
1.0274383750575649e+38,1.62708037799068e+33,1.5572237343160687e+35
1.1202868967046352e+38,2.147159642880546e+33,1.6996328595942414e+35
1.2215260412652824e+38,2.827077192054152e+33,1.855454116689911e+35
1.3319140604771645e+38,3.713326013994116e+33,2.0260633284676224e+35
1.4522777284872508e+38,4.863896269348504e+33,2.2130011206198688e+35
